,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,features,column_mean,column_std
714,714,714,714,"respiration__fft_coefficient__attr_""abs""__coeff_40",4.1478187819050784e-15,1.0000000000000044
715,715,715,715,"respiration__fft_coefficient__attr_""abs""__coeff_41",-1.4487026149167636e-14,1.0000000000000078
716,716,716,716,"respiration__fft_coefficient__attr_""abs""__coeff_5",-6.218147651332814e-15,0.9999999999999838
717,717,717,717,"respiration__fft_coefficient__attr_""abs""__coeff_6",-3.2587972914432854e-15,1.000000000000012
718,718,718,718,"respiration__fft_coefficient__attr_""abs""__coeff_7",-7.740473781110355e-15,0.9999999999999805
719,719,719,719,"respiration__fft_coefficient__attr_""abs""__coeff_8",1.6734614018519082e-14,0.9999999999999893
720,720,720,720,"respiration__fft_coefficient__attr_""abs""__coeff_9",-2.7564812308244805e-14,0.9999999999999898
721,721,721,721,"respiration__fft_coefficient__attr_""angle""__coeff_1",1.1141369806361995e-15,1.0000000000000036
722,722,722,722,"respiration__fft_coefficient__attr_""angle""__coeff_10",2.9079196711447434e-16,0.9999999999999877
723,723,723,723,"respiration__fft_coefficient__attr_""angle""__coeff_11",7.518268992740607e-16,1.000000000000022
724,724,724,724,"respiration__fft_coefficient__attr_""angle""__coeff_12",-7.008076290609692e-16,0.9999999999999882
725,725,725,725,"respiration__fft_coefficient__attr_""angle""__coeff_13",-5.94162549993033e-17,1.000000000000006
726,726,726,726,"respiration__fft_coefficient__attr_""angle""__coeff_14",3.2596993771582703e-16,0.9999999999999559
727,727,727,727,"respiration__fft_coefficient__attr_""angle""__coeff_15",-1.1712664061944788e-15,0.999999999999998
728,728,728,728,"respiration__fft_coefficient__attr_""angle""__coeff_16",2.102053622189297e-16,0.9999999999999983
729,729,729,729,"respiration__fft_coefficient__attr_""angle""__coeff_17",-1.2517155905558715e-16,0.9999999999999849
730,730,730,730,"respiration__fft_coefficient__attr_""angle""__coeff_18",-1.7341038189669813e-16,1.0000000000000073
731,731,731,731,"respiration__fft_coefficient__attr_""angle""__coeff_19",2.9836780097882163e-16,1.0000000000000084
732,732,732,732,"respiration__fft_coefficient__attr_""angle""__coeff_2",-1.7486198113413783e-15,0.9999999999999838
733,733,733,733,"respiration__fft_coefficient__attr_""angle""__coeff_20",-3.238268518396673e-16,1.0000000000000095
734,734,734,734,"respiration__fft_coefficient__attr_""angle""__coeff_22",3.5725966596436755e-17,1.0000000000000104
735,735,735,735,"respiration__fft_coefficient__attr_""angle""__coeff_23",7.242719744997087e-16,0.9999999999999828
736,736,736,736,"respiration__fft_coefficient__attr_""angle""__coeff_24",-2.863102029454481e-16,1.0000000000000109
737,737,737,737,"respiration__fft_coefficient__attr_""angle""__coeff_25",2.725694984434808e-15,1.000000000000017
738,738,738,738,"respiration__fft_coefficient__attr_""angle""__coeff_26",8.502537245572588e-17,1.0000000000000073
739,739,739,739,"respiration__fft_coefficient__attr_""angle""__coeff_27",7.634174361054704e-17,0.9999999999999895
740,740,740,740,"respiration__fft_coefficient__attr_""angle""__coeff_28",5.671876579027085e-16,1.0000000000000548
741,741,741,741,"respiration__fft_coefficient__attr_""angle""__coeff_29",-7.970390980807842e-17,1.0000000000000062
742,742,742,742,"respiration__fft_coefficient__attr_""angle""__coeff_3",-9.295563326827831e-16,0.9999999999999798
743,743,743,743,"respiration__fft_coefficient__attr_""angle""__coeff_30",1.4982884962208674e-16,1.0000000000000095
744,744,744,744,"respiration__fft_coefficient__attr_""angle""__coeff_31",6.249843739688479e-16,0.9999999999999842
745,745,745,745,"respiration__fft_coefficient__attr_""angle""__coeff_32",-5.326048952590934e-16,0.9999999999999929
746,746,746,746,"respiration__fft_coefficient__attr_""angle""__coeff_33",-2.1005403101721032e-16,0.9999999999999973
747,747,747,747,"respiration__fft_coefficient__attr_""angle""__coeff_34",3.617785252469072e-16,0.9999999999999852
748,748,748,748,"respiration__fft_coefficient__attr_""angle""__coeff_35",-3.1840422070061975e-16,1.0000000000000253
749,749,749,749,"respiration__fft_coefficient__attr_""angle""__coeff_36",-2.3279375713629637e-16,0.9999999999999989
750,750,750,750,"respiration__fft_coefficient__attr_""angle""__coeff_37",-2.5836915176225225e-16,1.0000000000000098
751,751,751,751,"respiration__fft_coefficient__attr_""angle""__coeff_38",2.7497595962558553e-17,1.0000000000000135
752,752,752,752,"respiration__fft_coefficient__attr_""angle""__coeff_39",-9.46768465352994e-17,1.0000000000000107
753,753,753,753,"respiration__fft_coefficient__attr_""angle""__coeff_4",7.27045677305596e-16,1.0000000000000118
754,754,754,754,"respiration__fft_coefficient__attr_""angle""__coeff_40",-2.561619925082058e-16,1.0000000000000018
755,755,755,755,"respiration__fft_coefficient__attr_""angle""__coeff_41",-7.00625525776449e-17,0.9999999999999801
756,756,756,756,"respiration__fft_coefficient__attr_""angle""__coeff_5",-5.320231764335425e-16,1.0000000000000073
757,757,757,757,"respiration__fft_coefficient__attr_""angle""__coeff_6",5.42261427763237e-16,0.9999999999999964
758,758,758,758,"respiration__fft_coefficient__attr_""angle""__coeff_7",2.201831046832687e-16,1.0000000000000207
759,759,759,759,"respiration__fft_coefficient__attr_""angle""__coeff_8",-3.850742565333132e-16,0.9999999999999852
760,760,760,760,"respiration__fft_coefficient__attr_""angle""__coeff_9",-6.628728170689627e-16,0.9999999999999927
761,761,761,761,"respiration__fft_coefficient__attr_""imag""__coeff_1",3.613357023293412e-16,0.9999999999999958
762,762,762,762,"respiration__fft_coefficient__attr_""imag""__coeff_10",3.04925626898455e-16,1.0000000000000286
763,763,763,763,"respiration__fft_coefficient__attr_""imag""__coeff_11",-9.747431339828114e-17,0.9999999999999913
764,764,764,764,"respiration__fft_coefficient__attr_""imag""__coeff_12",1.3246254038633592e-16,0.999999999999995
765,765,765,765,"respiration__fft_coefficient__attr_""imag""__coeff_13",7.313638857468587e-19,1.0000000000000133
766,766,766,766,"respiration__fft_coefficient__attr_""imag""__coeff_15",1.7592146816032582e-16,1.0000000000000002
767,767,767,767,"respiration__fft_coefficient__attr_""imag""__coeff_16",-9.392271973898752e-17,0.9999999999999811
768,768,768,768,"respiration__fft_coefficient__attr_""imag""__coeff_17",4.803648585831068e-17,1.0000000000000118
769,769,769,769,"respiration__fft_coefficient__attr_""imag""__coeff_18",-1.0827557792100181e-17,0.9999999999999927
770,770,770,770,"respiration__fft_coefficient__attr_""imag""__coeff_19",1.9619689844305674e-16,1.0000000000000289
771,771,771,771,"respiration__fft_coefficient__attr_""imag""__coeff_2",-7.161763875107933e-16,1.0000000000000122
772,772,772,772,"respiration__fft_coefficient__attr_""imag""__coeff_20",3.773584729225291e-17,0.9999999999999897
773,773,773,773,"respiration__fft_coefficient__attr_""imag""__coeff_22",4.000707992418609e-17,1.000000000000003
774,774,774,774,"respiration__fft_coefficient__attr_""imag""__coeff_23",1.4286424205994863e-16,0.9999999999999885
775,775,775,775,"respiration__fft_coefficient__attr_""imag""__coeff_24",5.672239099454603e-16,1.0000000000000067
776,776,776,776,"respiration__fft_coefficient__attr_""imag""__coeff_25",-4.2510594358535547e-16,1.0000000000000213
777,777,777,777,"respiration__fft_coefficient__attr_""imag""__coeff_26",-1.5417825168153116e-16,0.9999999999999973
778,778,778,778,"respiration__fft_coefficient__attr_""imag""__coeff_27",1.268172331823628e-16,1.0000000000000213
779,779,779,779,"respiration__fft_coefficient__attr_""imag""__coeff_29",-3.508670819140211e-16,0.9999999999999819
780,780,780,780,"respiration__fft_coefficient__attr_""imag""__coeff_3",5.543110166243747e-16,0.9999999999999621
781,781,781,781,"respiration__fft_coefficient__attr_""imag""__coeff_30",6.371085745923932e-18,0.9999999999999916
782,782,782,782,"respiration__fft_coefficient__attr_""imag""__coeff_31",-5.2527945341096146e-17,0.9999999999999986
783,783,783,783,"respiration__fft_coefficient__attr_""imag""__coeff_32",-1.1474003375378045e-16,0.999999999999987
784,784,784,784,"respiration__fft_coefficient__attr_""imag""__coeff_33",-1.1689344724677055e-16,0.9999999999999912
785,785,785,785,"respiration__fft_coefficient__attr_""imag""__coeff_34",2.3349266279771903e-17,0.9999999999999675
786,786,786,786,"respiration__fft_coefficient__attr_""imag""__coeff_35",9.09167509382608e-17,0.999999999999972
787,787,787,787,"respiration__fft_coefficient__attr_""imag""__coeff_36",-1.5453065525990832e-16,0.9999999999999762
788,788,788,788,"respiration__fft_coefficient__attr_""imag""__coeff_37",-2.56542217421718e-16,1.0000000000000187
789,789,789,789,"respiration__fft_coefficient__attr_""imag""__coeff_38",-2.5856980260352918e-17,1.0000000000000153
790,790,790,790,"respiration__fft_coefficient__attr_""imag""__coeff_39",-1.8487698732614252e-17,1.0000000000000167
791,791,791,791,"respiration__fft_coefficient__attr_""imag""__coeff_4",2.7205809171945307e-16,0.9999999999999982
792,792,792,792,"respiration__fft_coefficient__attr_""imag""__coeff_40",3.868350098190565e-16,1.0000000000000013
793,793,793,793,"respiration__fft_coefficient__attr_""imag""__coeff_41",1.7729563398290244e-16,1.0000000000000013
794,794,794,794,"respiration__fft_coefficient__attr_""imag""__coeff_5",-1.563693925911059e-16,0.9999999999999916
795,795,795,795,"respiration__fft_coefficient__attr_""imag""__coeff_6",2.6746967909907583e-16,0.9999999999999946
796,796,796,796,"respiration__fft_coefficient__attr_""imag""__coeff_7",-7.222587215208459e-17,0.9999999999999857
797,797,797,797,"respiration__fft_coefficient__attr_""imag""__coeff_8",1.977548932106189e-17,0.9999999999999969
798,798,798,798,"respiration__fft_coefficient__attr_""imag""__coeff_9",4.877543738091255e-16,1.000000000000009
799,799,799,799,"respiration__fft_coefficient__attr_""real""__coeff_0",1.4905491066287564e-17,0.9999999999999861
800,800,800,800,"respiration__fft_coefficient__attr_""real""__coeff_1",3.922449948966791e-16,1.0000000000000075
801,801,801,801,"respiration__fft_coefficient__attr_""real""__coeff_10",-2.8098684338858686e-16,0.9999999999999641
802,802,802,802,"respiration__fft_coefficient__attr_""real""__coeff_11",4.3090969540059953e-16,0.9999999999999852
803,803,803,803,"respiration__fft_coefficient__attr_""real""__coeff_12",1.2624984655976033e-17,1.0000000000000147
804,804,804,804,"respiration__fft_coefficient__attr_""real""__coeff_13",4.077279894347091e-16,0.9999999999999868
805,805,805,805,"respiration__fft_coefficient__attr_""real""__coeff_14",2.8321675238021767e-16,1.0000000000000389
806,806,806,806,"respiration__fft_coefficient__attr_""real""__coeff_15",1.600921823069407e-16,0.999999999999986
807,807,807,807,"respiration__fft_coefficient__attr_""real""__coeff_16",-1.0848128718684876e-16,0.9999999999999887
808,808,808,808,"respiration__fft_coefficient__attr_""real""__coeff_17",-2.085875094272891e-16,1.000000000000009
809,809,809,809,"respiration__fft_coefficient__attr_""real""__coeff_18",6.362191349388336e-17,0.9999999999999714
810,810,810,810,"respiration__fft_coefficient__attr_""real""__coeff_19",-1.3939542741106628e-16,0.9999999999999949
811,811,811,811,"respiration__fft_coefficient__attr_""real""__coeff_2",-4.7416407313103976e-17,0.9999999999999991
812,812,812,812,"respiration__fft_coefficient__attr_""real""__coeff_20",-7.132083568943416e-17,0.9999999999999862
813,813,813,813,"respiration__fft_coefficient__attr_""real""__coeff_21",2.0286250569037707e-16,1.0000000000000318
814,814,814,814,"respiration__fft_coefficient__attr_""real""__coeff_22",-9.743242331981077e-17,0.999999999999993
815,815,815,815,"respiration__fft_coefficient__attr_""real""__coeff_23",-3.633774089464103e-16,1.0000000000000084
816,816,816,816,"respiration__fft_coefficient__attr_""real""__coeff_24",-2.790117393616895e-16,1.0000000000000067
817,817,817,817,"respiration__fft_coefficient__attr_""real""__coeff_25",-2.9946379296898983e-16,1.000000000000005
818,818,818,818,"respiration__fft_coefficient__attr_""real""__coeff_26",1.5198963998424142e-16,1.0000000000000075
819,819,819,819,"respiration__fft_coefficient__attr_""real""__coeff_27",9.571087282448503e-17,0.9999999999999897
820,820,820,820,"respiration__fft_coefficient__attr_""real""__coeff_28",-1.6682030852043096e-16,0.9999999999999327
821,821,821,821,"respiration__fft_coefficient__attr_""real""__coeff_29",-2.916919451525548e-17,0.9999999999999964
822,822,822,822,"respiration__fft_coefficient__attr_""real""__coeff_3",-2.2557180222415916e-16,0.9999999999999862
823,823,823,823,"respiration__fft_coefficient__attr_""real""__coeff_30",2.603455203952921e-16,1.0000000000000082
824,824,824,824,"respiration__fft_coefficient__attr_""real""__coeff_31",-2.277066681603926e-16,1.0000000000000113
825,825,825,825,"respiration__fft_coefficient__attr_""real""__coeff_32",-1.580230758901174e-17,0.9999999999999897
826,826,826,826,"respiration__fft_coefficient__attr_""real""__coeff_33",5.054124909122586e-17,1.0000000000000222
827,827,827,827,"respiration__fft_coefficient__attr_""real""__coeff_34",2.018404141216613e-16,0.9999999999999949
828,828,828,828,"respiration__fft_coefficient__attr_""real""__coeff_35",7.107971745159715e-17,1.0000000000000437
829,829,829,829,"respiration__fft_coefficient__attr_""real""__coeff_36",3.508961678552986e-16,0.9999999999999705
830,830,830,830,"respiration__fft_coefficient__attr_""real""__coeff_37",-1.348792027246568e-17,1.000000000000016
831,831,831,831,"respiration__fft_coefficient__attr_""real""__coeff_38",9.835263505617123e-17,1.0
832,832,832,832,"respiration__fft_coefficient__attr_""real""__coeff_39",-1.6201290826971048e-16,0.9999999999999697
833,833,833,833,"respiration__fft_coefficient__attr_""real""__coeff_4",-2.0255330948853538e-16,0.9999999999999725
834,834,834,834,"respiration__fft_coefficient__attr_""real""__coeff_40",-2.1123137933587948e-16,0.999999999999964
835,835,835,835,"respiration__fft_coefficient__attr_""real""__coeff_41",1.43853164063385e-17,1.000000000000009
836,836,836,836,"respiration__fft_coefficient__attr_""real""__coeff_42",1.0287697429866173e-16,1.00000000000001
837,837,837,837,"respiration__fft_coefficient__attr_""real""__coeff_5",-1.5081028937251331e-16,1.0000000000000229
838,838,838,838,"respiration__fft_coefficient__attr_""real""__coeff_7",2.459338580276515e-16,1.0000000000000122
839,839,839,839,"respiration__fft_coefficient__attr_""real""__coeff_8",-8.111394565696789e-17,0.9999999999999933
840,840,840,840,"respiration__fft_coefficient__attr_""real""__coeff_9",-7.400390838844209e-17,1.0000000000000313
841,841,841,841,respiration__fourier_entropy__bins_10,-6.381659202188466e-14,0.9999999999999287
842,842,842,842,respiration__fourier_entropy__bins_100,-4.57580061901102e-14,0.9999999999999735
843,843,843,843,respiration__kurtosis,-5.4271365091979556e-15,0.9999999999999923
844,844,844,844,respiration__last_location_of_maximum,-2.1365429725925195e-14,0.9999999999998759
845,845,845,845,respiration__last_location_of_minimum,-1.0619137210683702e-14,1.000000000000093
846,846,846,846,respiration__lempel_ziv_complexity__bins_10,-2.597870625665123e-12,0.9999999999998646
847,847,847,847,respiration__lempel_ziv_complexity__bins_100,-5.157035791727282e-13,0.9999999999999292
848,848,848,848,respiration__lempel_ziv_complexity__bins_3,1.1296765705144604e-12,1.0000000000000135
849,849,849,849,respiration__lempel_ziv_complexity__bins_5,1.1164275836619528e-12,1.0000000000002511
850,850,850,850,"respiration__linear_trend__attr_""intercept""",-6.349656573303859e-15,0.9999999999999969
851,851,851,851,"respiration__linear_trend__attr_""pvalue""",6.490078439367256e-15,1.000000000000075
852,852,852,852,"respiration__linear_trend__attr_""rvalue""",-1.7055658736845245e-15,0.9999999999999849
853,853,853,853,"respiration__linear_trend__attr_""slope""",6.037284523902973e-16,0.9999999999999916
854,854,854,854,"respiration__linear_trend__attr_""stderr""",-5.7180701122003905e-15,1.000000000000004
855,855,855,855,respiration__longest_strike_above_mean,-4.307552026835239e-16,0.9999999999999059
856,856,856,856,respiration__longest_strike_below_mean,-2.6530425184773195e-15,1.0000000000000195
857,857,857,857,"respiration__matrix_profile__feature_""25""__threshold_0.98",4.774115446098708e-13,1.0000000000000326
858,858,858,858,"respiration__matrix_profile__feature_""75""__threshold_0.98",2.331785042813742e-13,1.0000000000000921
859,859,859,859,"respiration__matrix_profile__feature_""max""__threshold_0.98",1.2697794270323497e-13,1.0000000000000364
860,860,860,860,"respiration__matrix_profile__feature_""mean""__threshold_0.98",1.0153947322305143e-12,0.9999999999999495
861,861,861,861,"respiration__matrix_profile__feature_""median""__threshold_0.98",-7.361634538702034e-14,1.0000000000000437
862,862,862,862,"respiration__matrix_profile__feature_""min""__threshold_0.98",2.3666862164226236e-13,1.000000000000056
863,863,863,863,respiration__maximum,-6.1577551203915e-16,1.0000000000003588
864,864,864,864,respiration__mean,2.7994004457736197e-14,0.9999999999999857
865,865,865,865,respiration__mean_abs_change,-2.380363083606517e-15,0.9999999999999827
866,866,866,866,respiration__mean_second_derivative_central,8.849608401382199e-16,1.0000000000003586
867,867,867,867,respiration__median,-1.5732595753870948e-14,1.0000000000000022
868,868,868,868,respiration__minimum,8.748056312785498e-16,0.9999999999998096
869,869,869,869,respiration__number_crossing_m__m_0,-1.0519446622328764e-14,0.9999999999999178
870,870,870,870,respiration__number_crossing_m__m_1,1.0637335736145063e-14,1.0000000000002953
871,871,871,871,respiration__number_cwt_peaks__n_1,2.6745441951828963e-14,0.9999999999997076
872,872,872,872,respiration__number_cwt_peaks__n_5,1.3213586311225105e-14,0.9999999999996817
873,873,873,873,respiration__number_peaks__n_1,-2.829058832098333e-15,1.0000000000000104
874,874,874,874,respiration__number_peaks__n_3,1.1491290541346044e-15,0.9999999999998214
875,875,875,875,respiration__number_peaks__n_5,2.0769601268107106e-14,0.99999999999996
876,876,876,876,respiration__partial_autocorrelation__lag_1,7.295246762960346e-14,0.9999999999999913
877,877,877,877,respiration__partial_autocorrelation__lag_2,1.2836332379077023e-14,1.000000000000017
